id_patrimonio,id_parlamentar_voz,casa,ano_eleicao,ds_cargo,ds_tipo_bem,ds_bem,valor_bem
4644,1160517,camara,2018,DEPUTADO FEDERAL,Apartamento,"Um apartamento na Rua Antonio Henrique Neto, 22 - 2 andar bairro Marista, Colatina, medindo 327,60 m2. Escritura Lv.121 - fls. 150/152 - cart.30, ofício reg. nr 2/5.136, livro 2-Z cartorio RG de Colat",540297
4645,1160558,camara,2018,DEPUTADO FEDERAL,Consórcio não contemplado,#NULO#,11685.36
4646,1160558,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,26934.36
4647,1160558,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,300000
4648,1160558,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,5695
4649,1160558,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,5695
4650,1160558,camara,2018,DEPUTADO FEDERAL,Outros fundos,#NULO#,6535.24
4651,1160558,camara,2018,DEPUTADO FEDERAL,Outros fundos,#NULO#,1774.4
4652,1160558,camara,2018,DEPUTADO FEDERAL,Outros fundos,#NULO#,3109.8
4653,1160558,camara,2018,DEPUTADO FEDERAL,Apartamento,#NULO#,533000
4654,1160558,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,5695
4655,1160558,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,5695
4656,1160558,camara,2018,DEPUTADO FEDERAL,Apartamento,#NULO#,150000
4657,1160558,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,#NULO#,520.84
4658,1160558,camara,2018,DEPUTADO FEDERAL,Outros fundos,#NULO#,4211.16
4659,1160558,camara,2018,DEPUTADO FEDERAL,Consórcio não contemplado,#NULO#,13351.44
4660,1160558,camara,2018,DEPUTADO FEDERAL,Outros fundos,#NULO#,1442.27
4661,1160558,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,79354.98
4662,1204461,camara,2018,DEPUTADO FEDERAL,Outros fundos,Sócio Administrador - PROFATKUS SERVIÇOS DE APOIO ADMINISTRATIVO LTDA-ME,500
4663,1204461,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no exterior,"SALDO EM CONTA CORRENTE EM 31/12/2017 NO MTC FEDERAL CREDIT UNION: 12.373,17 USD CONVERTIDO EM R$ À TAXA DE CÂMBIO DE 3,3074",40923.02
4664,1204461,camara,2018,DEPUTADO FEDERAL,Outras aplicações e Investimentos,FUNDOS DE INVESTIMENTO NO ITAÚ UNIANCO S.A.,62041.67
4665,1204461,camara,2018,DEPUTADO FEDERAL,Outros fundos,ATHENA TOTAL RETURN II FIC FIA,60000
4666,1204461,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,Mútuo conversível em participação da empresa ZIPPCLUB SERVIÇOS DIGITAIS LTDA EPP,20000
4667,1204461,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no exterior,"SALDO EM CONTA CORRENTE EM 31/12/2017 NO LCL: 12.414,67 EUR CONVERTIDO EM R$ À TAXA DE CÂMBIO DE 3,9672",49251.47
4668,1204461,camara,2018,DEPUTADO FEDERAL,Outros fundos,BBM MARAÚ FIC DE FIM,70018.61
4669,1204461,camara,2018,DEPUTADO FEDERAL,Outros fundos,AZ QUEST LUCE FIC FI RF CP LP,50398.78
4670,1204461,camara,2018,DEPUTADO FEDERAL,Outros fundos,CLARITAS INSTITUCIONAL FIM,70293.9
4671,1204492,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,150000
4672,1204492,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,80000
4673,1204492,camara,2018,DEPUTADO FEDERAL,Outros bens imóveis,#NULO#,621356.43
4674,1204492,camara,2018,DEPUTADO FEDERAL,Dinheiro em espécie - moeda nacional,#NULO#,185000
4675,1204492,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,#NULO#,5290.65
4676,1204492,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,#NULO#,9574.27
4677,1204492,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,250000
4678,174574,camara,2018,DEPUTADO FEDERAL,Aeronave,"UMA AERONAVE BEECH CRAFT, MODELO BE -58, NO TH-945 ( PREFIXO PTOOJ) ANO 1978,ADQ. EM 10/11/2003",40000
4679,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,CREDITO EM TRANSITO ¿ JUROS SOBRE CAPITAL PRÓPRIO A RECEBER- TELEFÔNICA BRASIL S.A. CNPJ: 02.558.157/0001-62,53.72
4680,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA IRACEMA, ADQ. EM 05/07/2005 DOS SEGUINTES PROPRIEDADE  VINICIUS ALCÂNTARA DE ALMEIDA TEIXEIRA CPF- 985470625-72 MARIA MONTEIRO DE ALMEIDA TEIXEIRA 259221065-20 E 4 WEIMAR DE ALMEIDA TEIXEIRA",3300000
4681,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA MARGARIDA, ADQ. DO SR. JAIME OLIVEIRA DO AMOR. - CNPJ 011.937.405/0001.68",1500000
4682,174574,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,20.000 QUOTAS DO CAPITAL SOCIAL DA EMPRESA CH PRODUÇÕES  ARTÍSTICAS LTDA. CNPJ 10.460.205/0001-03,20000
4683,174574,camara,2018,DEPUTADO FEDERAL,Dinheiro em espécie - moeda nacional,SALDO EM C/C BANCO BRASIL,67.04
4684,174574,camara,2018,DEPUTADO FEDERAL,Dinheiro em espécie - moeda nacional,SALDO EM C/C ¿ BANCO DO BRASIL,10895.94
4685,174574,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","UM VEICULO MARCA AUDI, MODELO A 4, PLACA NZP 0055, ANO 2011, POR R$ 135.000,00 FINANCIADO O VALOR DE R$ 55.000,00 PELO BANCO BRADESCO S/A. QUITADO.",135000
4686,174574,camara,2018,DEPUTADO FEDERAL,Consórcio não contemplado,AQUISIÇÃO DE OI CONSORCIO NO BANCO BRADESCO S/A,48844.78
4687,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA CONFIDENCIA, ARREMATADA NO LEILÃO, NA COMARCA DO CARTÓRIO DE ITORORÓ, EM 10/09/2005, COM ESCRITURA LAVRADA EM  30/09/2005, ITORORÓ/BA.",391000
4688,174574,camara,2018,DEPUTADO FEDERAL,Terreno,"UM TERRENO LOCALIZADO NO MUNICÍPIO DE PORTO SEGURO/BA  COM 10.000 METROS QUADRADOS,  PROPRIEDADE ADQ. COMO PARTE DP ACORDO DA AÇÃO JUDICIAL, BANCO ALVORADA ¿ ( BRADESCO S/A)",1500000
4689,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA BOM SOSSEGO, COM ÁREA DE 34,5 HÁ, LOCALIZADA NO MUNICÍPIO DE URUÇUCA/BA",96000
4690,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA MANDACARU, COM ÁREA TOTAL DE 482 HÁ, LOCALIZADA NO MUNICÍPIO DE ITORORÓ/BA, ADQ. EM 05/08/2005. DO SR. JOSÉ TAVARES DANTAS E SRA. MARIA MENEZES TAVARES.",250000
4691,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"AQUISIÇÃO EM MARÇO DE 2007, FAZENDA PINDORAMA, ÁREA DE 500,00 HA,  NO MUNICÍPIO DE ITAJU DO COLONIA ¿BA VENDEDOR JOSÉ CARLOS MODESTO- CPF: 020768615-72",1100000
4692,174574,camara,2018,DEPUTADO FEDERAL,Dinheiro em espécie - moeda nacional,SALDO C/C  BANCO BRADESCO S/A. CNPJ -60.746.948/0001-12,625
4693,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"AQUISIÇÃO DA FAZENDA MC- CURRAL NOVO, ADQ. DO SR. BARTOLOMEU REBOUÇAS COM 500 HA.",1800000
4694,174574,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","AQUISIÇÃO EM 29/12/2015 DE UM VEICULO IX35 GLS, ANO 2016, NO VALOR R$ 96.950,40. SENDO R$ 72.000,00 PELO CONSORCIO BANCO BRADESCO S/A.",96950.4
4695,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA BOM JESUS, COM ÁREA DE 56,0 HA , LOCALIZADA NO MUNICÍPIO DE ITACARÉ/BA",76800
4696,174574,camara,2018,DEPUTADO FEDERAL,Apartamento,"UM APARTAMENTO LOCALIZADO NO HORTO FLORESTAL, NO COND. VILLAGGIO PANAMBY, ED. RAVELLO, AP. 3002 SALVADOR/BA FINANCIADO PELO CONSORCIO OAS. GAFISA E CEF,.",1427851
4697,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA DOIS IRMÃOS, COM ÁREA DE 161 HA, LOCALIZADA NO MUNICÍPIO DE URUÇUCA/BA",179200
4698,174574,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,SALDO EM POUPANÇA OURO BANCO DO BRASIL,11.11
4699,174574,camara,2018,DEPUTADO FEDERAL,Apartamento,"UM APARTAMENTO, LOCALIZADO NA AV. SETE DE SETEMBRO, NO EDIFÍCIO MANSÃO LEONOR CALMON, APT. 1501, ADQ. ATRAVÉS DA CONSTRUTORA MRM CNPJ 07.941.703.0001.63 QUITADO.",1578268.73
4700,174574,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","AQUISIÇÃO DE UM VEICULO MARCA HONDA/ HR ¿V LX ANO MODELO 2015/2016, NO VALOR DE R$ 75.645,00 PAGO ATRAVÉS DE CONSORCIO DO BANCO BRADESCO.",75645
4701,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"EXPANSÃO DA FAZENDA MC ¿ CURRAL NOVO, MUNICÍPIO DE ITAJU DO COLONIA ¿BA. ADQ. DE BARTOLOMEU F. REBOUÇAS CPF: 013.101.865-53.",300000
4702,174574,camara,2018,DEPUTADO FEDERAL,Casa,"UMA CASA  SITUADA A RUA BASÍLIO CATALÁ CASTRO, N. 27 CANDEAL ¿ SALVADOR ¿BA",400000
4703,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA CONJUNTO PEDRO   MARIA, COM ÁREA DE 56,HA , LOCALIZADA NO MUNICÍPIO DE ITACARÉ/BA",126443
4704,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA MC ¿ CURRAL NOVO DE 500 HA, MUNICÍPIO DE ITAJU DO COLONIA/BA ADQ. DE BARTOLOMEU F. REBOUÇAS CPF: 013.101.865-53",1750000
4705,174574,camara,2018,DEPUTADO FEDERAL,Aeronave,"POSSE DE UM AERONAVE BARO 58 PREFIXO PRLLA BIMOTOR ADQ. EM 2015/POR R$ 150.000,00 DO SR. LAURO ANTONIO",150000
4706,174574,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,"FAZENDA NOVA FLORENTINA, COM ÁREA DE 600 HA, LOCALIZADA NO MUNICÍPIO DE ITAETÉ ¿ BA",330000
4707,1128760,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,#NULO#,154.76
4708,1128760,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,3000
4709,1128760,camara,2018,DEPUTADO FEDERAL,Terra nua,#NULO#,20000
4710,1128760,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,5000
4711,1128760,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,1781.28
4712,1128760,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,#NULO#,7194.58
4713,1128760,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,63656
4714,1128760,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,#NULO#,62.69
4715,1128760,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,150404
4716,1128760,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,90000
4717,1128760,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,15000
4718,1128760,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,3000
4719,1128760,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,5000
4720,1128760,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,#NULO#,190000
4721,1128760,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,#NULO#,200000
4722,1128760,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,#NULO#,266.68
4723,1128760,camara,2018,DEPUTADO FEDERAL,Terra nua,#NULO#,4072.83
4724,1128760,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,#NULO#,25000
4725,1141518,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,CONTA CORRENTE -BANCO DO BRASIL - AGÊNCIA 3596-3 / C/C: 289358-4,2167.14
4726,1141518,camara,2018,DEPUTADO FEDERAL,Apartamento,"APTO RUA: JOÃO ANTONIO DE OLIVEIRA 246, APTO 902, BL SIENA 9 ANDAR, COND. VILAGGIO LLUNA, MOOCA-SP - ADQ DE SURINAME EMPREENDIMENTOS IMOB. VALOR 750.000,00 - QUITADO 28/06/2017 - VALOR R$ 563.224,28.",750000
4727,1141518,camara,2018,DEPUTADO FEDERAL,Outros fundos,VLVL - CAIXA ECONOMICA FEDERAL - CNPJ: 03.730.204/0001-76,10000
4728,1141518,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,CONTA CORRENTE CAIXA ECONÔMICA FEDERAL - AGENCIA: 3232-8 C/C: 001.00022535-3,105167.42
4729,1141518,camara,2018,DEPUTADO FEDERAL,Dinheiro em espécie - moeda estrangeira,DINHEIRO EM PODER DO DECLARANTE,35000
4730,1141518,camara,2018,DEPUTADO FEDERAL,Outros créditos e poupança vinculados,POUPANÇA - CAIXA ECONOMICA FEDERAL - AGENCIA: 3232-8  / C/C: 00011178-5,951.82
4731,1141518,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VEICULO MARCA CHEVROLET, MODELO CRUZE LT, ANO 2011/2012 - PLACA GFG 0012, ADQ DE GRAN LESTE MOTORES LTDA. CNPJ: 00.292.488/0001-78 EM 14/02/2014 -VALOR R$ 64.500,00",64500
4732,1141518,camara,2018,DEPUTADO FEDERAL,Terreno,TERRENO SITUADO NA CIDADE DE EMBU GUAÇU -PARTE GLEBA 170 - ESTRADA MUNICIPAL,93000
4733,1141518,camara,2018,DEPUTADO FEDERAL,Outros bens imóveis,"50% DE UM IMOVEL SITUADO NA RUA: MESQUITA 239, SP - CAMBUCI",52500
4734,174400,camara,2018,DEPUTADO FEDERAL,Outros bens imóveis,"Espaço de Estacionamento, n. 39, Rua André Puente, 185, Independência, Porto Alegre, adquirido em 30/04/1999.",25000
4735,174400,camara,2018,DEPUTADO FEDERAL,Fundo de Longo Prazo e Fundo de Investimentos em Direitos Creditórios (FIDC),"Banco do Brasil, ag. 4884-4, fundo de curto prazo BB CP Estilo",7084.06
4736,174400,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,Quotas capital da empresa ouro negro comércio e serviços Ltda ¿ CNPJ 02.249.201/0001-52,436500
4737,174400,camara,2018,DEPUTADO FEDERAL,Apartamento,"Apartamento, sito a Rua André Puente, 185/ 303, bairro Independência,  Porto Alegre/RS, financiado pela Caixa Econômica Federal sistema Hipotecário",97450.06
4738,1133968,camara,2018,DEPUTADO FEDERAL,Outros depósitos à vista e numerário,#NULO#,3543.35
4739,1133968,camara,2018,DEPUTADO FEDERAL,Outros depósitos à vista e numerário,#NULO#,104243.3
4740,1133968,camara,2018,DEPUTADO FEDERAL,Terreno,#NULO#,120000
4741,1133968,camara,2018,DEPUTADO FEDERAL,Apartamento,#NULO#,140000
4742,1133968,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,20000
4743,1133968,camara,2018,DEPUTADO FEDERAL,Terra nua,#NULO#,25000
4744,1141488,camara,2018,DEPUTADO FEDERAL,Apartamento,#NULO#,567109.83
4745,1141488,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,#NULO#,33.04
4746,1141488,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,#NULO#,13.61
4747,1141488,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,#NULO#,2478.58
4748,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO, LOTES DE 01 A 24 DA QUADRA F, CONJUNTO HABITACIONAL CECASA, BARBALHA/CE",45000
4749,190201,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","MARCA HYUNDAI, MODELO SANTA FE, ANO/MODELO 2015/2016, COR PRATA",64646.64
4750,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO, LOTES DE 01 A 24 DA QUADRA G, CONJUNTO HABITACIONAL CECASA, BARBALHA/CE",45000
4751,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO, LOTES DE 01 A 16 DA QUADRA C, CONJUNTO HABITACIONAL CECASA, BARBALHA/CE",30000
4752,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO SITUADO NO SITIO BURITI, BARBALHA/CE",2662998.23
4753,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"UM TERRENO, LOTE 29 DA QUADRA 07, LOTEAMENTO LAGOA SECA 1, JUAZEIRO DO NORTE/CE",22753
4754,190201,camara,2018,DEPUTADO FEDERAL,Apartamento,"UNIDADE 2001 ¿ CONDOMÍNIO SPAZIO BEZERRA DE MENEZES, JUAZEIRO DO NORTE/CE",50723.97
4755,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO NO PERIMETRO SUBURBANO DO SITIO BURITI, BARBALHA/CE",87000
4756,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO, LOTES DE 01 A 16 DA QUADRA E, CONJUNTO HABITACIONAL CECASA, BARBALHA/CE",30000
4757,190201,camara,2018,DEPUTADO FEDERAL,Apartamento,"UNIDADE 2002 ¿ CONDOMÍNIO SPAZIO BEZERRA DE MENEZES, JUAZEIRO DO NORTE/CE",50723.97
4758,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"UM TERRENO DENOMINADO AREA A, SITUADO NA VILA POPOS, JUAZEIRO DO NORTE/CE",301869.7
4759,190201,camara,2018,DEPUTADO FEDERAL,Outras participações societárias,"EMPRESA LAVANDERIA E DESINFECCAO CEARENSE LTDA., CNPJ: 11.483.125/0001-36",100500
4760,190201,camara,2018,DEPUTADO FEDERAL,Outros bens imóveis,"50% DE UMA PROPRIEDADE DENOMINADA SITIO BURITI, BARBALHA/CE",321662.4
4761,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO, LOTES DE 07 A 12 DA QUADRA B, CONJUNTO HABITACIONAL CECASA, BARBALHA/CE",15000
4762,190201,camara,2018,DEPUTADO FEDERAL,Terreno,"50% DE UM TERRENO, LOTES DE 01 A 12 DA QUADRA A, CONJUNTO HABITACIONAL CECASA, BARBALHA/CE",30000
4763,190201,camara,2018,DEPUTADO FEDERAL,Outras participações societárias,"EMPRESA PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES, CNPJ: 23.683.484/0001-16",5000
4764,190201,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","MARCA CHEVROLET, MODELO S10 HC DD4A, ANO/MODELO 2016/2017, COR AZUL",53763.6
4765,1178912,camara,2018,DEPUTADO FEDERAL,Outras participações societárias,#NULO#,10000
4766,1178912,camara,2018,DEPUTADO FEDERAL,Apartamento,#NULO#,275000
4767,1178912,camara,2018,DEPUTADO FEDERAL,Outras participações societárias,#NULO#,1
4768,1178912,camara,2018,DEPUTADO FEDERAL,Casa,#NULO#,51619.26
4769,1178912,camara,2018,DEPUTADO FEDERAL,Outras aplicações e Investimentos,#NULO#,103000
4770,1178912,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,#NULO#,22502.91
4771,1178912,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,53800
4772,1178912,camara,2018,DEPUTADO FEDERAL,Outras aplicações e Investimentos,#NULO#,12976.7
4773,1122974,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,120000
4774,1122974,camara,2018,DEPUTADO FEDERAL,Sala ou conjunto,#NULO#,70000
4775,1122974,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",#NULO#,8000
4776,1204395,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,"QUOTAS DE CAPITAL DA EMPRESA NOVA FLORIDA PECUARIA E AGRICULTURA LTDA, CNPJ 77.045.995/0001-31",140000
4777,1204395,camara,2018,DEPUTADO FEDERAL,"Aplicação de renda fixa (CDB, RDB e outros)",RDB/CDB DO BANCO ITAU,3111.76
4778,1204395,camara,2018,DEPUTADO FEDERAL,Dinheiro em espécie - moeda nacional,DISPONIBILIDADE FINANCEIRA,400000
4779,1204395,camara,2018,DEPUTADO FEDERAL,Crédito decorrente de empréstimo,"EMPRESTIMO PARA PECOARIA SELETIVA BEKA LTDA, CNPJ 79.202.123/0001-65",281876.61
4780,1204395,camara,2018,DEPUTADO FEDERAL,"Aplicação de renda fixa (CDB, RDB e outros)",APLICAÇÃO FINANCEIRA DO BANCO BRADESCO,23106.27
4781,1204395,camara,2018,DEPUTADO FEDERAL,Fundo de Curto Prazo,INVESTI PLUS DO BANCO BRADESCO,66088.24
4782,1122158,camara,2018,DEPUTADO FEDERAL,VGBL - Vida Gerador de Benefício Livre,VGBL ITAÚ PERSONALITE,8062.08
4783,1122158,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,ITAÚ PERSONALITE,36321.49
4784,1122158,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,ITAÚ PERSONALITE,10
4785,1122158,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,BANCO DO BRASIL CARTÃO EM CRÉDITO,1365.76
4786,1122158,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,CONCÓRDIA,3393.1
4787,1122158,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,ITAÚ SA BLOQUEIO JUDICIAL,1237.94
4788,1122158,camara,2018,DEPUTADO FEDERAL,Apartamento,"APARTAMENTO NA GENARO DE CARVALHO, 2625",198628.38
4789,1122158,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,BANCO DO BRASIL,3649.44
4790,1122158,camara,2018,DEPUTADO FEDERAL,Quotas ou quinhões de capital,OI PARTICIPAÇÕES OI ON N1,84316
4791,1122158,camara,2018,DEPUTADO FEDERAL,OUTROS BENS E DIREITOS,ITAÚ SA OPER. COMPROMISSADAS,4821.46
4792,1160604,camara,2018,DEPUTADO FEDERAL,Terreno,"01 TERRENO COM 464,5M² EM DESCANSO - ORIGEM: HERANÇA.",50000
4793,1160604,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",01 MOTO ELÉTRICA.,2000
4794,1160604,camara,2018,DEPUTADO FEDERAL,Casa,01 CASA NO BAIRRO CAMPECHE - FPÓLIS.,290000
4795,1160604,camara,2018,DEPUTADO FEDERAL,Terreno,"01 TERRENO RURAL COM 187.500M² NA LINHA POCO REDONDO, EM PAIAL.",190000
4796,1160604,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,SALDO EM CADERNETA DE POUPANÇA OURO - BANCO DO BRASIL,2401.56
4797,1160604,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,SALDO EM CONTA CORRENTE - BANCO DO BRASIL,734.96
4798,1160604,camara,2018,DEPUTADO FEDERAL,Terreno,"01 IMÓVEL RURAL COM 92,1 ALQUEIRES EM RIO SONO - TOCANTINS.",600000
4799,1204406,camara,2018,DEPUTADO FEDERAL,Depósito bancário em conta corrente no País,"C/C BB, EM NOME DA SUA ESPOSA",1625.71
4800,1204406,camara,2018,DEPUTADO FEDERAL,Apartamento,"APTO 301 E BOX 137, ED. GARDEN PALACE CRISTAL - RUA DIÁRIO DE NOTICIAS, 1625",256172.78
4801,1204406,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,POUPANÇA ITAÚ LORENE - AG. 1231 - CC 20464-3,1964.69
4802,1204406,camara,2018,DEPUTADO FEDERAL,Caderneta de poupança,POUPANÇA BANRISUL,60.72
4803,1204406,camara,2018,DEPUTADO FEDERAL,Outras aplicações e Investimentos,PLANO ITAÚ CAPITALIZAÇÃO LORENE - CNPJ 23.025.711-0001-16,10.04
4804,1204406,camara,2018,DEPUTADO FEDERAL,Outros bens imóveis,"50% DE UMA CASA, NA RUA TENENTE LUIZ MEIRELES, 3060",25000
4805,1204406,camara,2018,DEPUTADO FEDERAL,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","AUTOMÓVEL TOYOTA ETIOS HB X 13L MT,  ANO 2017/18",49473.94
4806,1204406,camara,2018,DEPUTADO FEDERAL,VGBL - Vida Gerador de Benefício Livre,BRASIL PREV VGBL - EM NOME DA ESPOSA,10376.62
4807,1204406,camara,2018,DEPUTADO FEDERAL,Terra nua,ÁREA DE TERRAS COM 1.000 HA 0 EM CAVALCANTE/GO REG 7/1806 L 2D FLS 108 CRI CAVALCANTE GO,200000
